"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Roane County, Tennessee","","","","","",34754.0,94.32486446201801,222.6544359922409,114.88343024702772,141.77571280246775,0.0,7874.0
"Roane County, West Virginia",-138.675,-138.675,0.0,0.0,1.0,8016.0,177.56735920347273,234.39007160440087,53.49245850476291,60.15296629761178,0.0,2808.0
"Roanoke County, Virginia",-205.30357142857144,-205.30357142857144,0.0,0.0,1.0,59658.0,191.92857142857136,191.92857142857136,0.0,0.0,1.0,16314.0
"Roanoke city, Virginia","","","","","",38292.0,207.41428571428568,207.41428571428568,0.0,0.0,1.0,25634.0
"Roberts County, South Dakota",98.26210407240433,126.48495475113305,28.222850678732172,28.222850678732172,0.0,5494.0,-11.461910148676907,-17.33472850679027,-5.872818358112578,-5.872818358112578,0.0,1398.0
"Roberts County, Texas",22.100421268492937,46.110781813040376,21.935574218334295,26.08514686817398,0.0,602.0,5.339285714285714,5.339285714285714,0.0,0.0,1.0,112.0
"Robertson County, Kentucky",-83.20088881706761,-94.28734647705642,-11.086457659987623,-11.086457659987623,0.0,1097.0,-20.28698414377868,-38.67536128219217,-16.87109458410123,-19.905659692339214,0.0,445.0
"Robertson County, Tennessee",487.68928571428563,487.68928571428563,0.0,0.0,1.0,48797.0,736.9092402756214,1014.503831923008,259.56593404666637,295.62324928284215,0.0,8467.0
"Robertson County, Texas","","","","","",10440.0,30.110714285714277,30.110714285714277,0.0,0.0,1.0,2242.0
"Robeson County, North Carolina",-2203.4267776341876,-2483.563978668535,-280.13720103426095,-280.13720103426095,0.0,54125.0,-67.0722365869442,-100.85213316095178,-33.779896574013755,-33.779896574013755,0.0,16947.0
"Rock County, Minnesota","","","","","",6621.0,18.17437687702477,12.290093681309372,-4.891133370872012,-6.877433019226373,0.0,1500.0
"Rock County, Nebraska",0.9526981338858604,-5.2211149777285755,-5.246714066428012,-7.1009121562374276,0.0,919.0,-14.316214895923622,-13.92539574811235,0.16187244088962416,0.6197658547581568,0.0,212.0
"Rock County, Wisconsin",1289.1604395603063,1550.9681318680523,261.80769230769477,261.80769230769477,0.0,96296.0,504.4178571428571,504.4178571428571,0.0,0.0,1.0,31082.0
"Rock Island County, Illinois",-482.0535714285713,-482.0535714285713,0.0,0.0,1.0,80035.0,407.0997414350568,454.204460245659,47.10471881060171,47.10471881060171,0.0,28196.0
"Rockbridge County, Virginia",-329.4976567550184,-367.53595669037895,-38.03829993536031,-38.03829993536031,0.0,13673.0,"","","","","",3688.0
"Rockcastle County, Kentucky",-62.57857142857143,-62.57857142857143,0.0,0.0,1.0,10394.0,39.121428571428574,39.121428571428574,0.0,0.0,1.0,2469.0
"Rockdale County, Georgia",-61.81767962127924,-129.51643342524767,-58.79729579576815,-76.60021183445497,0.0,49219.0,153.24999999999994,153.24999999999994,0.0,0.0,1.0,11544.0
"Rockingham County, New Hampshire",2322.387023270945,2642.053312863689,319.6662895927682,319.6662895927682,0.0,216029.0,561.5571428571428,561.5571428571428,0.0,0.0,1.0,50876.0
"Rockingham County, North Carolina",265.4677117000683,348.50875888817245,83.04104718810589,83.04104718810589,0.0,52558.0,204.0464285714286,204.0464285714286,0.0,0.0,1.0,15846.0
"Rockingham County, Virginia",240.84999999999994,240.84999999999994,0.0,0.0,1.0,55470.0,249.71428571428572,249.71428571428572,0.0,0.0,1.0,12118.0
"Rockland County, New York",2080.464285714286,2080.464285714286,0.0,0.0,1.0,245197.0,-405.95578539109556,-510.43413057533326,-104.47834518422857,-104.47834518422857,0.0,29487.0
"Rockwall County, Texas",2568.467857142857,2568.467857142857,0.0,0.0,1.0,86964.0,288.60357142857146,288.60357142857146,0.0,0.0,1.0,9206.0
"Roger Mills County, Oklahoma",-26.39642857142857,-26.39642857142857,0.0,0.0,1.0,2378.0,-28.686586942470967,-34.86887524240592,-6.182288299935391,-6.182288299935391,0.0,454.0
"Rogers County, Oklahoma",541.8336619263137,588.3612960568862,46.52763413057224,46.52763413057224,0.0,65564.0,235.66428571428574,235.66428571428574,0.0,0.0,1.0,11735.0
"Rolette County, North Dakota",-117.86071428571428,-117.86071428571428,0.0,0.0,1.0,5340.0,"","","","","",1269.0
"Rooks County, Kansas","","","","","",3431.0,32.13366212230176,50.33185036480427,16.843675924710624,19.552700560175253,0.0,850.0
"Roosevelt County, Montana",-60.803571428571416,-60.803571428571416,0.0,0.0,1.0,4875.0,68.97588881707088,76.66948933420099,7.693600517130382,7.693600517130382,0.0,1724.0
"Roosevelt County, New Mexico",-73.7,-73.7,0.0,0.0,1.0,10325.0,-219.4271462596953,-315.99873641878366,-90.0252100728685,-103.11797025395208,0.0,3534.0
"Roscommon County, Michigan",151.3424692954286,187.07097608275944,35.72850678733182,35.72850678733182,0.0,13825.0,"","","","","",5548.0
"Roseau County, Minnesota",-58.90714285714285,-58.90714285714285,0.0,0.0,1.0,10059.0,19.33214285714286,19.33214285714286,0.0,0.0,1.0,2519.0
"Rosebud County, Montana",-227.90903361345408,-255.76827731093363,-27.859243697479197,-27.859243697479197,0.0,5026.0,22.492857142857144,22.492857142857144,0.0,0.0,1.0,1308.0
"Ross County, Ohio",-231.9785714285714,-231.9785714285714,0.0,0.0,1.0,41581.0,156.35357142857143,156.35357142857143,0.0,0.0,1.0,12819.0
"Routt County, Colorado",494.10958306401153,559.8534421460936,65.74385908209484,65.74385908209484,0.0,16091.0,-300.92478991596727,-365.49201680673286,-64.56722689075585,-64.56722689075585,0.0,5369.0
"Rowan County, Kentucky","","","","","",12389.0,150.56071428571425,150.56071428571425,0.0,0.0,1.0,4800.0
"Rowan County, North Carolina",1943.0422592115356,2262.1594214610523,319.11716224951823,319.11716224951823,0.0,85481.0,216.44285714285715,216.44285714285715,0.0,0.0,1.0,22747.0
"Runnels County, Texas","","","","","",5717.0,36.732142857142854,36.732142857142854,0.0,0.0,1.0,1531.0
"Rush County, Indiana",-132.66785714285714,-132.66785714285714,0.0,0.0,1.0,10297.0,72.96428571428571,72.96428571428571,0.0,0.0,1.0,3162.0
"Rush County, Kansas",-53.03571428571428,-53.03571428571428,0.0,0.0,1.0,1570.0,"","","","","",747.0
"Rusk County, Texas","","","","","",30589.0,-178.1761150614184,-209.81380090498715,-31.637685843569315,-31.637685843569315,0.0,5673.0
"Rusk County, Wisconsin",-69.1642857142857,-69.1642857142857,0.0,0.0,1.0,8809.0,105.84209760828162,119.34613768585041,13.504040077569762,13.504040077569762,0.0,2946.0
"Russell County, Alabama",408.68928571428563,408.68928571428563,0.0,0.0,1.0,30848.0,94.89285714285712,94.89285714285712,0.0,0.0,1.0,10067.0
"Russell County, Kansas",-158.43705559146474,-176.76882676147216,-18.331771170006764,-18.331771170006764,0.0,3743.0,58.299903038139746,65.44631544925869,7.146412411118304,7.146412411118304,0.0,1591.0
"Russell County, Kentucky","","","","","",10013.0,149.23026662506163,201.01679788157344,48.175608682295206,55.397453830031736,0.0,3335.0
"Russell County, Virginia",-276.03214285714284,-276.03214285714284,0.0,0.0,1.0,15200.0,-101.77391552180052,-166.85914319381118,-60.518045667333354,-69.65240967029968,0.0,4576.0
"Rutherford County, North Carolina",-493.6142857142857,-493.6142857142857,0.0,0.0,1.0,36297.0,-111.17585051059723,-326.5643352717161,-195.59216751047643,-235.18480200320482,0.0,10957.0
"Rutherford County, Tennessee",4881.092857142857,4881.092857142857,0.0,0.0,1.0,211854.0,1168.5071428571428,1168.5071428571428,0.0,0.0,1.0,53233.0
"Rutland County, Vermont",-189.12499999999997,-189.12499999999997,0.0,0.0,1.0,34909.0,79.85,79.85,0.0,0.0,1.0,13029.0
"RÃ­o Grande Municipio, Puerto Rico",-517.3178571428573,-517.3178571428573,0.0,0.0,1.0,22773.0,116.2142857142857,116.2142857142857,0.0,0.0,1.0,5743.0
"Sabana Grande Municipio, Puerto Rico",-389.92500000000007,-389.92500000000007,0.0,0.0,1.0,9676.0,81.23571428571428,81.23571428571428,0.0,0.0,1.0,3107.0
"Sabine County, Texas","","","","","",6346.0,"","","","","",1599.0
"Sabine Parish, Louisiana",-200.64999999999995,-200.64999999999995,0.0,0.0,1.0,11863.0,"","","","","",3695.0
"Sac County, Iowa",-80.79642857142856,-80.79642857142856,0.0,0.0,1.0,6354.0,91.01434969902039,132.49028878100216,38.53350570076691,44.418372468024245,0.0,1691.0
"Sacramento County, California",9292.032142857142,9292.032142857142,0.0,0.0,1.0,901565.0,2005.2321428571427,2005.2321428571427,0.0,0.0,1.0,255134.0
"Sagadahoc County, Maine",512.8961861667631,589.5122171945695,76.61603102779836,76.61603102779836,0.0,23932.0,-82.37700387847144,-102.60114738203265,-20.224143503555492,-20.224143503555492,0.0,6767.0
"Saginaw County, Michigan",-1365.8428571428572,-1365.8428571428572,0.0,0.0,1.0,99254.0,350.0071428571428,350.0071428571428,0.0,0.0,1.0,36116.0
"Saguache County, Colorado",-337.22708509117365,-506.73512929677963,-156.96191548688512,-182.0541729026445,0.0,3768.0,142.97727554105222,198.98288675025105,52.14619693002169,59.86502548759563,0.0,1313.0
"Salem County, New Jersey",-362.5857142857143,-362.5857142857143,0.0,0.0,1.0,35808.0,134.31071428571428,134.31071428571428,0.0,0.0,1.0,10716.0
"Salem city, Virginia","","","","","",12762.0,"","","","","",4685.0
"Salinas Municipio, Puerto Rico",-399.2285714285713,-399.2285714285713,0.0,0.0,1.0,10920.0,67.98571428571427,67.98571428571427,0.0,0.0,1.0,4035.0
"Saline County, Arkansas",1274.2499999999995,1274.2499999999995,0.0,0.0,1.0,82958.0,310.29285714285714,310.29285714285714,0.0,0.0,1.0,16753.0
"Saline County, Illinois",-131.26071428571427,-131.26071428571427,0.0,0.0,1.0,13837.0,102.57268907564139,122.95504201681615,20.382352941176553,20.382352941176553,0.0,4193.0
"Saline County, Kansas",-206.45357142857142,-206.45357142857142,0.0,0.0,1.0,30461.0,123.8035714285714,123.8035714285714,0.0,0.0,1.0,10787.0
"Saline County, Missouri","","","","","",13322.0,"","","","","",3693.0
"Saline County, Nebraska",-45.941451195871196,-60.707288299941865,-14.76583710407269,-14.76583710407269,0.0,9086.0,"","","","","",1727.0
"Salt Lake County, Utah",7440.57857142857,7440.57857142857,0.0,0.0,1.0,774785.0,3840.339285714286,3840.339285714286,0.0,0.0,1.0,180464.0
"Saluda County, South Carolina","","","","","",11843.0,-48.571428571428555,-48.571428571428555,0.0,0.0,1.0,2028.0
"Sampson County, North Carolina",-866.1704749614,-1192.5926360487938,-304.2928247396776,-348.55149743949005,0.0,33885.0,-440.9333872010611,-503.1615707821911,-62.228183581127105,-62.228183581127105,0.0,7661.0
"San Augustine County, Texas","","","","","",4237.0,-62.764285714285705,-62.764285714285705,0.0,0.0,1.0,878.0
"San Benito County, California",435.88571428571424,435.88571428571424,0.0,0.0,1.0,43623.0,82.95714285714286,82.95714285714286,0.0,0.0,1.0,5544.0
"San Bernardino County, California",5185.507142857142,5185.507142857142,0.0,0.0,1.0,1326390.0,1893.7571428571425,1893.7571428571425,0.0,0.0,1.0,208870.0
"San Diego County, California",15179.471428571429,15179.471428571429,0.0,0.0,1.0,1969418.0,3595.9250000000006,3595.9250000000006,0.0,0.0,1.0,538698.0
"San Francisco County, California",4380.374999999999,4380.374999999999,0.0,0.0,1.0,405352.0,-1912.7233516484266,-2402.9623626375105,-490.2390109889975,-490.2390109889975,0.0,284433.0
"San GermÃ¡n Municipio, Puerto Rico",-496.85357142857134,-496.85357142857134,0.0,0.0,1.0,12726.0,110.43571428571427,110.43571428571427,0.0,0.0,1.0,5477.0
"San Jacinto County, Texas",92.1067233197391,40.31672653183341,-46.29169362540051,-57.288299963100144,0.0,18602.0,-347.6232783123851,-529.0886951759458,-168.93034898563928,-194.0004847320015,0.0,3261.0
"San Joaquin County, California",5686.8,5686.8,0.0,0.0,1.0,477175.0,515.6928571428571,515.6928571428571,0.0,0.0,1.0,77431.0
"San Juan County, Colorado",12.349999999999998,12.349999999999998,0.0,0.0,1.0,429.0,12.485568842923385,16.0623303167431,3.5767614738203886,3.5767614738203886,0.0,199.0
"San Juan County, New Mexico",-935.2464285714286,-935.2464285714286,0.0,0.0,1.0,62630.0,223.26428571428568,223.26428571428568,0.0,0.0,1.0,15144.0
"San Juan County, Utah","","","","","",8727.0,"","","","","",1424.0
"San Juan County, Washington",139.20357142857142,139.20357142857142,0.0,0.0,1.0,11481.0,49.11785714285714,49.11785714285714,0.0,0.0,1.0,4049.0
"San Juan Municipio, Puerto Rico",-3527.864285714285,-3527.864285714285,0.0,0.0,1.0,117036.0,764.3214285714284,764.3214285714284,0.0,0.0,1.0,79257.0
"San Lorenzo Municipio, Puerto Rico",-555.5571428571427,-555.5571428571427,0.0,0.0,1.0,17819.0,147.4892857142857,147.4892857142857,0.0,0.0,1.0,5487.0
"San Luis Obispo County, California",1075.7964285714284,1075.7964285714284,0.0,0.0,1.0,163840.0,272.075,272.075,0.0,0.0,1.0,59148.0
"San Mateo County, California",3329.3249999999994,3329.3249999999994,0.0,0.0,1.0,494528.0,470.33214285714286,470.33214285714286,0.0,0.0,1.0,113927.0
"San Miguel County, Colorado","","","","","",4321.0,87.26725372485816,104.65742646204308,16.574121957380612,18.20622351676593,1.0,2665.0
"San Miguel County, New Mexico",164.35389463479805,208.97299612154893,44.61910148674878,44.61910148674878,0.0,11916.0,-101.71397866841289,-125.10618939885899,-23.39221073044731,-23.39221073044731,0.0,5817.0
"San Patricio County, Texas",-20.271380090460298,22.0125565611379,42.28393665158568,42.28393665158568,0.0,39852.0,161.67499999999995,161.67499999999995,0.0,0.0,1.0,8316.0
"San Saba County, Texas","","","","","",3238.0,"","","","","",747.0
"San SebastiÃ¡n Municipio, Puerto Rico",-481.77142857142854,-481.77142857142854,0.0,0.0,1.0,19770.0,133.85,133.85,0.0,0.0,1.0,5118.0
"Sanborn County, South Dakota",-17.94285714285714,-17.94285714285714,0.0,0.0,1.0,1549.0,"","","","","",438.0
"Sanders County, Montana","","","","","",7550.0,72.57095992243558,77.27861990950623,4.707659987072299,4.707659987072299,1.0,2571.0
"Sandoval County, New Mexico",1484.721428571428,1484.721428571428,0.0,0.0,1.0,96494.0,338.4678571428571,338.4678571428571,0.0,0.0,1.0,19116.0
"Sandusky County, Ohio",-422.2035714285714,-422.2035714285714,0.0,0.0,1.0,34726.0,144.67499999999995,144.67499999999995,0.0,0.0,1.0,10194.0
"Sangamon County, Illinois",-714.7535714285713,-714.7535714285713,0.0,0.0,1.0,106509.0,412.7535714285715,412.7535714285715,0.0,0.0,1.0,41075.0
"Sanilac County, Michigan",-327.4785714285714,-327.4785714285714,0.0,0.0,1.0,25439.0,89.42142857142855,89.42142857142855,0.0,0.0,1.0,7182.0
"Sanpete County, Utah",-443.53370517492294,-725.6906307041645,-261.98831063724356,-302.3255404045922,0.0,20045.0,"","","","","",3287.0
"Santa Barbara County, California",-1331.898060762789,-1668.8263089852408,-336.9282482223694,-336.9282482223694,0.0,245709.0,"","","","","",77677.0
"Santa Clara County, California",9180.796428571426,9180.796428571426,0.0,0.0,1.0,1246786.0,3814.5714285714284,3814.5714285714284,0.0,0.0,1.0,277718.0
"Santa Cruz County, Arizona","","","","","",29949.0,131.47857142857143,131.47857142857143,0.0,0.0,1.0,5145.0
"Santa Cruz County, California",-1230.2899967678823,-1492.3948771815049,-262.10488041370024,-262.10488041370024,0.0,149887.0,-394.0243374273414,-464.70339366520057,-70.67905623787975,-70.67905623787975,0.0,52648.0
"Santa Fe County, New Mexico",305.6178571428571,305.6178571428571,0.0,0.0,1.0,82390.0,310.46071428571423,310.46071428571423,0.0,0.0,1.0,35104.0
"Santa Isabel Municipio, Puerto Rico",-193.47142857142853,-193.47142857142853,0.0,0.0,1.0,8806.0,81.02142857142857,81.02142857142857,0.0,0.0,1.0,3064.0
"Santa Rosa County, Florida",2104.635714285714,2104.635714285714,0.0,0.0,1.0,126575.0,580.7285714285714,580.7285714285714,0.0,0.0,1.0,24595.0
"Sarasota County, Florida",3832.2428571428563,3832.2428571428563,0.0,0.0,1.0,270769.0,1003.032142857143,1003.032142857143,0.0,0.0,1.0,92258.0
"Saratoga County, New York",430.47499999999997,430.47499999999997,0.0,0.0,1.0,150001.0,688.6928571428571,688.6928571428571,0.0,0.0,1.0,45159.0
"Sargent County, North Dakota",-31.242857142857144,-31.242857142857144,0.0,0.0,1.0,2417.0,-20.35659620631486,-32.14293894730508,-11.010450332358232,-12.562235148722266,0.0,828.0
"Sarpy County, Nebraska",1953.4357142857145,1953.4357142857145,0.0,0.0,1.0,132555.0,648.3071428571428,648.3071428571428,0.0,0.0,1.0,25834.0
"Sauk County, Wisconsin",238.5035714285714,238.5035714285714,0.0,0.0,1.0,41974.0,117.55357142857139,117.55357142857139,0.0,0.0,1.0,11294.0
"Saunders County, Nebraska",650.4341189190745,885.3503367006779,220.17690153888543,249.65553401765646,0.0,16158.0,57.70714285714285,57.70714285714285,0.0,0.0,1.0,3074.0
"Sawyer County, Wisconsin","","","","","",10056.0,63.646428571428565,63.646428571428565,0.0,0.0,1.0,3768.0
"Schenectady County, New York","","","","","",87686.0,1271.8540077569778,1415.7308661926654,143.8768584356811,143.8768584356811,0.0,33459.0
"Schleicher County, Texas","","","","","",1831.0,-72.11197967641056,-103.46400509402156,-29.28377504279706,-33.420275797034265,0.0,300.0
"Schley County, Georgia",-67.71961861668387,-84.02407886231958,-16.304460245636868,-16.304460245636868,0.0,3239.0,56.43081012554467,98.39808547869325,38.66127987879008,45.27327082894226,0.0,442.0
"Schoharie County, New York",-229.51428571428568,-229.51428571428568,0.0,0.0,1.0,17591.0,55.46428571428572,55.46428571428572,0.0,0.0,1.0,5867.0
"Schoolcraft County, Michigan",-69.91071428571428,-69.91071428571428,0.0,0.0,1.0,4749.0,35.03928571428572,35.03928571428572,0.0,0.0,1.0,1867.0
"Schuyler County, Illinois",-111.06071428571428,-111.06071428571428,0.0,0.0,1.0,3669.0,55.95576923077533,62.38708791209501,6.431318681319233,6.431318681319233,0.0,1396.0
"Schuyler County, Missouri","","","","","",2922.0,-18.39642857142857,-18.39642857142857,0.0,0.0,1.0,523.0
"Schuyler County, New York",-143.6142857142857,-143.6142857142857,0.0,0.0,1.0,10895.0,54.975,54.975,0.0,0.0,1.0,3738.0
"Schuylkill County, Pennsylvania",-958.3035714285716,-958.3035714285716,0.0,0.0,1.0,76440.0,"","","","","",24124.0
"Scioto County, Ohio",-542.6107142857143,-542.6107142857143,0.0,0.0,1.0,40979.0,-565.6876212023781,-655.4510342598951,-89.76341305753421,-89.76341305753421,0.0,11333.0
"Scotland County, Missouri",-12.194785676896572,-39.89572117291391,-24.59755440162371,-30.804316594118063,0.0,3286.0,-70.43246606335379,-79.19442469295973,-8.76195862960586,-8.76195862960586,0.0,561.0
"Scotland County, North Carolina",-186.7142857142857,-186.7142857142857,0.0,0.0,1.0,14721.0,77.75357142857143,77.75357142857143,0.0,0.0,1.0,5623.0
"Scott County, Arkansas",-76.14285714285715,-76.14285714285715,0.0,0.0,1.0,6430.0,-61.1980466414243,-99.37798270955682,-35.28803058756057,-41.0718415479605,0.0,1374.0
"Scott County, Illinois",-45.107142857142854,-45.107142857142854,0.0,0.0,1.0,3207.0,"","","","","",678.0
"Scott County, Indiana","","","","","",13884.0,366.50374919199385,406.8424692954286,40.33872010342727,40.33872010342727,0.0,4872.0
"Scott County, Iowa",-342.42270523600746,-447.1377989657922,-104.71509372980174,-104.71509372980174,0.0,101478.0,252.2392857142857,252.2392857142857,0.0,0.0,1.0,33365.0
